customer_id,reporting_date,default_moment,intodefault,mrating,PD
786,31.10.2010,31.10.2011,1,15,0.025
786,30.11.2010,31.10.2011,1,16,0.04
786,31.12.2010,31.10.2011,1,16,0.04
786,31.01.2011,31.10.2011,1,16,0.04
786,28.02.2011,31.10.2011,1,16,0.04
786,31.03.2011,31.10.2011,1,16,0.04
786,30.04.2011,31.10.2011,1,16,0.04
786,31.05.2011,31.10.2011,1,16,0.04
786,30.06.2011,31.10.2011,1,17,0.06
786,31.07.2011,31.10.2011,1,17,0.06
786,31.08.2011,31.10.2011,1,18,0.09
786,30.09.2011,31.10.2011,1,18,0.09
786,31.10.2011,31.10.2011,0,18,0.09
787,31.01.2010,31.05.2010,1,20,0.16
787,28.02.2010,31.05.2010,1,20,0.16
787,31.03.2010,31.05.2010,1,20,0.16
787,30.04.2010,31.05.2010,1,20,0.16
787,31.05.2010,30.06.2010,1,20,0.16
788,31.01.2010,30.11.2010,1,25,0.45
788,28.02.2010,30.11.2010,1,25,0.45
788,31.03.2010,30.11.2010,1,25,0.45
788,30.04.2010,30.11.2010,1,25,0.45
788,31.05.2010,30.11.2010,1,25,0.45
788,30.06.2010,30.11.2010,1,25,0.45
788,31.07.2010,30.11.2010,1,25,0.45
788,31.08.2010,30.11.2010,1,25,0.45
788,30.09.2010,30.11.2010,1,25,0.45
788,31.10.2010,30.11.2010,1,25,0.45
788,30.11.2010,31.01.2011,1,25,0.45
789,31.01.2010,,0,15,0.025
789,28.02.2010,,0,15,0.025
789,31.03.2010,,0,15,0.025
789,30.04.2010,,0,15,0.025
789,31.05.2010,,0,15,0.025
789,30.06.2010,,0,15,0.025
789,31.07.2010,,0,15,0.025
789,31.08.2010,,0,15,0.025
789,30.09.2010,,0,15,0.025
789,31.10.2010,,0,15,0.025
789,30.11.2010,,0,14,0.016
789,31.12.2010,,0,14,0.016
789,31.01.2011,,0,14,0.016
789,28.02.2011,,0,14,0.016
789,31.03.2011,,0,14,0.016
789,30.04.2011,,0,14,0.016
789,31.05.2011,,0,14,0.016
789,30.06.2011,,0,14,0.016
789,31.07.2011,,0,14,0.016
789,31.08.2011,,0,13,0.008
789,30.09.2011,,0,13,0.008
789,31.10.2011,,0,13,0.008
789,30.11.2011,,0,13,0.008
790,31.01.2010,30.09.2010,1,24,0.36
790,28.02.2010,30.09.2010,1,24,0.36
790,31.03.2010,30.09.2010,1,24,0.36
790,30.04.2010,30.09.2010,1,24,0.36
790,31.05.2010,30.09.2010,1,24,0.36
790,30.06.2010,30.09.2010,1,24,0.36
790,31.07.2010,30.09.2010,1,24,0.36
790,31.08.2010,30.09.2010,1,24,0.36
790,30.09.2010,30.11.2010,1,24,0.36
791,31.01.2010,31.05.2010,1,14,0.016
791,28.02.2010,31.05.2010,1,14,0.016
791,31.03.2010,31.05.2010,1,14,0.016
791,30.04.2010,31.05.2010,1,14,0.016
791,31.05.2010,31.05.2010,0,15,0.025
792,31.01.2010,30.06.2010,1,20,0.16
792,28.02.2010,30.06.2010,1,20,0.16
792,31.03.2010,30.06.2010,1,20,0.16
792,30.04.2010,30.06.2010,1,20,0.16
792,31.05.2010,30.06.2010,1,20,0.16
792,30.06.2010,31.10.2010,1,19,0.14
793,31.01.2010,,0,22,0.25
793,28.02.2010,,0,22,0.25
793,31.03.2010,,0,22,0.25
793,30.04.2010,,0,22,0.25
793,31.05.2010,,0,22,0.25
793,30.06.2010,,0,22,0.25
793,31.07.2010,,0,22,0.25
793,31.08.2010,,0,22,0.25
793,30.09.2010,,0,22,0.25
793,31.10.2010,31.10.2011,1,22,0.25
793,30.11.2010,31.10.2011,1,22,0.25
793,31.12.2010,31.10.2011,1,22,0.25
793,31.01.2011,31.10.2011,1,22,0.25
793,28.02.2011,31.10.2011,1,22,0.25
793,31.03.2011,31.10.2011,1,22,0.25
793,30.04.2011,31.10.2011,1,22,0.25
793,31.05.2011,31.10.2011,1,22,0.25
793,30.06.2011,31.10.2011,1,22,0.25
793,31.07.2011,31.10.2011,1,22,0.25
793,31.08.2011,31.10.2011,1,22,0.25
793,30.09.2011,31.10.2011,1,22,0.25
793,31.10.2011,31.10.2011,0,22,0.25
794,31.01.2010,,0,14,0.016
794,28.02.2010,,0,14,0.016
794,31.03.2010,,0,14,0.016
794,30.04.2010,,0,14,0.016
794,31.05.2010,,0,14,0.016
794,30.06.2010,,0,14,0.016
794,31.07.2010,,0,15,0.025
794,31.08.2010,,0,15,0.025
794,30.09.2010,,0,15,0.025
794,31.10.2010,,0,15,0.025
794,30.11.2010,,0,15,0.025
794,31.12.2010,,0,15,0.025
794,31.01.2011,,0,15,0.025
794,28.02.2011,,0,15,0.025
794,31.03.2011,,0,15,0.025
794,30.04.2011,,0,15,0.025
794,31.05.2011,,0,15,0.025
794,30.06.2011,,0,15,0.025
794,31.07.2011,,0,15,0.025
794,31.08.2011,,0,15,0.025
794,30.09.2011,,0,15,0.025
794,31.10.2011,,0,15,0.025
794,30.11.2011,,0,15,0.025
795,31.01.2010,,0,22,0.25
795,28.02.2010,,0,22,0.25
795,31.03.2010,,0,22,0.25
795,30.04.2010,30.04.2011,1,22,0.25
795,31.05.2010,30.04.2011,1,22,0.25
795,30.06.2010,30.04.2011,1,22,0.25
795,31.07.2010,30.04.2011,1,22,0.25
795,31.08.2010,30.04.2011,1,23,0.3
795,30.09.2010,30.04.2011,1,23,0.3
795,31.10.2010,30.04.2011,1,23,0.3
795,30.11.2010,30.04.2011,1,23,0.3
795,31.12.2010,30.04.2011,1,23,0.3
795,31.01.2011,30.04.2011,1,23,0.3
795,28.02.2011,30.04.2011,1,23,0.3
795,31.03.2011,30.04.2011,1,23,0.3
795,30.04.2011,30.11.2011,1,23,0.3
796,31.01.2010,30.06.2010,1,18,0.09
796,28.02.2010,30.06.2010,1,18,0.09
796,31.03.2010,30.06.2010,1,18,0.09
796,30.04.2010,30.06.2010,1,18,0.09
796,31.05.2010,30.06.2010,1,18,0.09
796,30.06.2010,30.06.2010,0,17,0.06
797,31.01.2010,,0,18,0.09
797,28.02.2010,28.02.2011,1,18,0.09
797,31.03.2010,28.02.2011,1,18,0.09
797,30.04.2010,28.02.2011,1,18,0.09
797,31.05.2010,28.02.2011,1,19,0.14
797,30.06.2010,28.02.2011,1,19,0.14
797,31.07.2010,28.02.2011,1,19,0.14
797,31.08.2010,28.02.2011,1,19,0.14
797,30.09.2010,28.02.2011,1,19,0.14
797,31.10.2010,28.02.2011,1,19,0.14
797,30.11.2010,28.02.2011,1,19,0.14
797,31.12.2010,28.02.2011,1,19,0.14
797,31.01.2011,28.02.2011,1,19,0.14
797,28.02.2011,31.03.2011,1,19,0.14
798,31.01.2010,,0,13,0.008
798,28.02.2010,,0,13,0.008
798,31.03.2010,,0,13,0.008
798,30.04.2010,,0,13,0.008
798,31.05.2010,,0,13,0.008
798,30.06.2010,,0,13,0.008
798,31.07.2010,,0,13,0.008
798,31.08.2010,,0,13,0.008
798,30.09.2010,,0,13,0.008
798,31.10.2010,,0,13,0.008
798,30.11.2010,,0,13,0.008
798,31.12.2010,,0,13,0.008
798,31.01.2011,,0,13,0.008
798,28.02.2011,,0,13,0.008
798,31.03.2011,,0,13,0.008
798,30.04.2011,,0,13,0.008
798,31.05.2011,,0,13,0.008
798,30.06.2011,,0,13,0.008
798,31.07.2011,,0,13,0.008
798,31.08.2011,,0,12,0.004
798,30.09.2011,,0,12,0.004
798,31.10.2011,,0,12,0.004
798,30.11.2011,,0,12,0.004
799,31.01.2010,31.05.2010,1,19,0.14
800,31.01.2010,,0,17,0.06
800,28.02.2010,,0,17,0.06
800,31.03.2010,,0,17,0.06
800,30.04.2010,,0,17,0.06
800,31.05.2010,,0,18,0.09
800,30.06.2010,,0,18,0.09
800,31.07.2010,,0,18,0.09
800,31.08.2010,,0,18,0.09
800,30.09.2010,,0,19,0.14
800,31.10.2010,,0,19,0.14
800,30.11.2010,,0,19,0.14
800,31.12.2010,,0,19,0.14
800,31.01.2011,,0,20,0.16
800,28.02.2011,,0,20,0.16
800,31.03.2011,,0,21,0.2
800,30.04.2011,,0,21,0.2
800,31.05.2011,,0,21,0.2
800,30.06.2011,,0,21,0.2
800,31.07.2011,,0,21,0.2
800,31.08.2011,,0,21,0.2
800,30.09.2011,,0,21,0.2
800,31.10.2011,,0,21,0.2
800,30.11.2011,,0,21,0.2
801,31.01.2010,31.12.2010,1,22,0.25
801,28.02.2010,31.12.2010,1,22,0.25
801,31.03.2010,31.12.2010,1,22,0.25
801,30.04.2010,31.12.2010,1,22,0.25
801,31.05.2010,31.12.2010,1,22,0.25
801,30.06.2010,31.12.2010,1,22,0.25
801,31.07.2010,31.12.2010,1,22,0.25
801,31.08.2010,31.12.2010,1,22,0.25
801,30.09.2010,31.12.2010,1,22,0.25
801,31.10.2010,31.12.2010,1,22,0.25
801,30.11.2010,31.12.2010,1,22,0.25
801,31.12.2010,31.01.2011,1,22,0.25
802,31.01.2010,,0,20,0.16
802,28.02.2010,,0,20,0.16
802,31.03.2010,,0,20,0.16
802,30.04.2010,,0,20,0.16
802,31.05.2010,,0,20,0.16
802,30.06.2010,,0,20,0.16
802,31.07.2010,,0,21,0.2
802,31.08.2010,,0,21,0.2
802,30.09.2010,,0,21,0.2
802,31.10.2010,,0,21,0.2
802,30.11.2010,,0,21,0.2
802,31.12.2010,,0,21,0.2
802,31.01.2011,,0,21,0.2
802,28.02.2011,,0,21,0.2
802,31.03.2011,,0,21,0.2
802,30.04.2011,,0,21,0.2
802,31.05.2011,,0,21,0.2
802,30.06.2011,,0,21,0.2
802,31.07.2011,,0,21,0.2
802,31.08.2011,,0,21,0.2
802,30.09.2011,,0,21,0.2
802,31.10.2011,,0,21,0.2
802,30.11.2011,,0,21,0.2
803,31.01.2010,31.05.2010,1,19,0.14
803,28.02.2010,31.05.2010,1,19,0.14
803,31.03.2010,31.05.2010,1,19,0.14
803,30.04.2010,31.05.2010,1,19,0.14
803,31.05.2010,31.01.2011,1,19,0.14
804,31.01.2010,,0,13,0.008
804,28.02.2010,,0,13,0.008
804,31.03.2010,,0,13,0.008
804,30.04.2010,,0,13,0.008
804,31.05.2010,,0,13,0.008
804,30.06.2010,,0,13,0.008
804,31.07.2010,31.07.2011,1,13,0.008
804,31.08.2010,31.07.2011,1,13,0.008
804,30.09.2010,31.07.2011,1,13,0.008
804,31.10.2010,31.07.2011,1,13,0.008
804,30.11.2010,31.07.2011,1,13,0.008
804,31.12.2010,31.07.2011,1,13,0.008
804,31.01.2011,31.07.2011,1,13,0.008
804,28.02.2011,31.07.2011,1,13,0.008
804,31.03.2011,31.07.2011,1,13,0.008
804,30.04.2011,31.07.2011,1,14,0.016
804,31.05.2011,31.07.2011,1,14,0.016
804,30.06.2011,31.07.2011,1,14,0.016
804,31.07.2011,31.07.2011,0,14,0.016
805,31.01.2010,,0,20,0.16
805,28.02.2010,,0,20,0.16
805,31.03.2010,31.03.2011,1,20,0.16
805,30.04.2010,31.03.2011,1,20,0.16
805,31.05.2010,31.03.2011,1,20,0.16
805,30.06.2010,31.03.2011,1,20,0.16
805,31.07.2010,31.03.2011,1,20,0.16
805,31.08.2010,31.03.2011,1,20,0.16
805,30.09.2010,31.03.2011,1,20,0.16
805,31.10.2010,31.03.2011,1,20,0.16
805,30.11.2010,31.03.2011,1,20,0.16
805,31.12.2010,31.03.2011,1,20,0.16
805,31.01.2011,31.03.2011,1,21,0.2
805,28.02.2011,31.03.2011,1,21,0.2
805,31.03.2011,31.08.2011,1,21,0.2
806,31.01.2010,30.09.2010,1,21,0.2
806,28.02.2010,30.09.2010,1,21,0.2
806,31.03.2010,30.09.2010,1,21,0.2
806,30.04.2010,30.09.2010,1,21,0.2
806,31.05.2010,30.09.2010,1,21,0.2
806,30.06.2010,30.09.2010,1,21,0.2
806,31.07.2010,30.09.2010,1,21,0.2
806,31.08.2010,30.09.2010,1,21,0.2
806,30.09.2010,30.09.2010,0,21,0.2
807,31.01.2010,30.06.2010,1,18,0.09
808,31.01.2010,,0,21,0.2
808,28.02.2010,,0,21,0.2
808,31.03.2010,31.03.2011,1,21,0.2
808,30.04.2010,31.03.2011,1,21,0.2
808,31.05.2010,31.03.2011,1,21,0.2
808,30.06.2010,31.03.2011,1,21,0.2
808,31.07.2010,31.03.2011,1,20,0.16
808,31.08.2010,31.03.2011,1,21,0.2
808,30.09.2010,31.03.2011,1,21,0.2
808,31.10.2010,31.03.2011,1,21,0.2
808,30.11.2010,31.03.2011,1,21,0.2
808,31.12.2010,31.03.2011,1,20,0.16
808,31.01.2011,31.03.2011,1,20,0.16
808,28.02.2011,31.03.2011,1,20,0.16
808,31.03.2011,31.08.2011,1,20,0.16
809,31.01.2010,,0,21,0.2
809,28.02.2010,,0,21,0.2
809,31.03.2010,,0,21,0.2
809,30.04.2010,30.04.2011,1,21,0.2
809,31.05.2010,30.04.2011,1,21,0.2
809,30.06.2010,30.04.2011,1,21,0.2
809,31.07.2010,30.04.2011,1,21,0.2
809,31.08.2010,30.04.2011,1,21,0.2
809,30.09.2010,30.04.2011,1,21,0.2
809,31.10.2010,30.04.2011,1,21,0.2
809,30.11.2010,30.04.2011,1,21,0.2
809,31.12.2010,30.04.2011,1,21,0.2
809,31.01.2011,30.04.2011,1,21,0.2
809,28.02.2011,30.04.2011,1,21,0.2
809,31.03.2011,30.04.2011,1,22,0.25
809,30.04.2011,30.04.2011,0,22,0.25
810,31.01.2010,,0,14,0.016
810,28.02.2010,,0,14,0.016
810,31.03.2010,,0,14,0.016
810,30.04.2010,,0,14,0.016
810,31.05.2010,,0,14,0.016
810,30.06.2010,,0,14,0.016
810,31.07.2010,,0,14,0.016
810,31.08.2010,,0,14,0.016
810,30.09.2010,,0,15,0.025
810,31.10.2010,,0,15,0.025
810,30.11.2010,,0,15,0.025
810,31.12.2010,,0,15,0.025
810,31.01.2011,,0,15,0.025
810,28.02.2011,,0,15,0.025
810,31.03.2011,,0,15,0.025
810,30.04.2011,,0,15,0.025
810,31.05.2011,,0,15,0.025
810,30.06.2011,,0,15,0.025
810,31.07.2011,,0,15,0.025
810,31.08.2011,,0,15,0.025
810,30.09.2011,,0,15,0.025
810,31.10.2011,,0,15,0.025
810,30.11.2011,,0,16,0.04
811,31.01.2010,,0,15,0.025
811,28.02.2010,28.02.2011,1,15,0.025
811,31.03.2010,28.02.2011,1,15,0.025
811,30.04.2010,28.02.2011,1,15,0.025
811,31.05.2010,28.02.2011,1,15,0.025
811,30.06.2010,28.02.2011,1,15,0.025
811,31.07.2010,28.02.2011,1,15,0.025
811,31.08.2010,28.02.2011,1,15,0.025
811,30.09.2010,28.02.2011,1,15,0.025
811,31.10.2010,28.02.2011,1,15,0.025
811,30.11.2010,28.02.2011,1,15,0.025
811,31.12.2010,28.02.2011,1,15,0.025
811,31.01.2011,28.02.2011,1,15,0.025
811,28.02.2011,28.02.2011,0,15,0.025
812,31.01.2010,,0,13,0.008
812,28.02.2010,,0,13,0.008
812,31.03.2010,,0,13,0.008
812,30.04.2010,,0,13,0.008
812,31.05.2010,,0,13,0.008
812,30.06.2010,,0,13,0.008
812,31.07.2010,,0,13,0.008
812,31.08.2010,,0,13,0.008
812,30.09.2010,,0,13,0.008
812,31.10.2010,,0,13,0.008
812,30.11.2010,,0,13,0.008
812,31.12.2010,,0,13,0.008
812,31.01.2011,,0,14,0.016
812,28.02.2011,,0,14,0.016
812,31.03.2011,,0,13,0.008
812,30.04.2011,,0,13,0.008
812,31.05.2011,,0,13,0.008
812,30.06.2011,,0,13,0.008
812,31.07.2011,,0,13,0.008
812,31.08.2011,,0,12,0.004
812,30.09.2011,,0,12,0.004
812,31.10.2011,,0,12,0.004
812,30.11.2011,,0,12,0.004
813,31.01.2010,31.10.2010,1,22,0.25
813,28.02.2010,31.10.2010,1,22,0.25
813,31.03.2010,31.10.2010,1,21,0.2
813,30.04.2010,31.10.2010,1,21,0.2
813,31.05.2010,31.10.2010,1,21,0.2
813,30.06.2010,31.10.2010,1,21,0.2
813,31.07.2010,31.10.2010,1,21,0.2
813,31.08.2010,31.10.2010,1,21,0.2
813,30.09.2010,31.10.2010,1,21,0.2
813,31.10.2010,31.10.2010,0,21,0.2
814,31.01.2010,,0,17,0.06
814,28.02.2010,,0,17,0.06
814,31.03.2010,,0,17,0.06
814,30.04.2010,,0,17,0.06
814,31.05.2010,,0,17,0.06
814,30.06.2010,,0,17,0.06
814,31.07.2010,,0,17,0.06
814,31.08.2010,,0,17,0.06
814,30.09.2010,,0,17,0.06
814,31.10.2010,,0,17,0.06
814,30.11.2010,,0,17,0.06
814,31.12.2010,,0,17,0.06
814,31.01.2011,,0,17,0.06
814,28.02.2011,,0,17,0.06
814,31.03.2011,,0,17,0.06
814,30.04.2011,,0,18,0.09
814,31.05.2011,,0,18,0.09
814,30.06.2011,,0,18,0.09
814,31.07.2011,,0,18,0.09
814,31.08.2011,,0,17,0.06
814,30.09.2011,,0,16,0.04
814,31.10.2011,,0,16,0.04
814,30.11.2011,,0,16,0.04
815,31.01.2010,28.02.2010,1,17,0.06
815,28.02.2010,28.02.2010,0,17,0.06
816,31.01.2010,,0,17,0.06
816,28.02.2010,,0,17,0.06
816,31.03.2010,,0,17,0.06
816,30.04.2010,,0,17,0.06
816,31.05.2010,,0,17,0.06
816,30.06.2010,,0,17,0.06
816,31.07.2010,,0,17,0.06
816,31.08.2010,,0,17,0.06
816,30.09.2010,,0,17,0.06
816,31.10.2010,,0,17,0.06
816,30.11.2010,,0,16,0.04
816,31.12.2010,,0,15,0.025
816,31.01.2011,,0,15,0.025
816,28.02.2011,,0,15,0.025
816,31.03.2011,,0,15,0.025
816,30.04.2011,,0,15,0.025
816,31.05.2011,,0,15,0.025
816,30.06.2011,,0,15,0.025
816,31.07.2011,,0,15,0.025
816,31.08.2011,,0,15,0.025
816,30.09.2011,,0,15,0.025
816,31.10.2011,,0,15,0.025
816,30.11.2011,,0,15,0.025
817,31.01.2010,,0,20,0.16
817,28.02.2010,,0,20,0.16
817,31.03.2010,,0,20,0.16
817,30.04.2010,,0,20,0.16
817,31.05.2010,,0,20,0.16
817,30.06.2010,,0,20,0.16
817,31.07.2010,,0,20,0.16
817,31.08.2010,,0,20,0.16
817,30.09.2010,,0,20,0.16
817,31.10.2010,,0,20,0.16
817,30.11.2010,,0,20,0.16
817,31.12.2010,,0,20,0.16
817,31.01.2011,,0,20,0.16
817,28.02.2011,,0,20,0.16
817,31.03.2011,,0,19,0.14
817,30.04.2011,,0,19,0.14
817,31.05.2011,,0,19,0.14
817,30.06.2011,,0,19,0.14
817,31.07.2011,,0,19,0.14
817,31.08.2011,,0,19,0.14
817,30.09.2011,,0,19,0.14
817,31.10.2011,,0,19,0.14
817,30.11.2011,,0,19,0.14
818,31.01.2010,,0,11,0.002
818,28.02.2010,,0,11,0.002
818,31.03.2010,,0,11,0.002
818,30.04.2010,,0,12,0.004
818,31.05.2010,,0,12,0.004
818,30.06.2010,,0,12,0.004
818,31.07.2010,,0,12,0.004
818,31.08.2010,,0,12,0.004
818,30.09.2010,,0,12,0.004
818,31.10.2010,,0,12,0.004
818,30.11.2010,,0,12,0.004
818,31.12.2010,,0,12,0.004
818,31.01.2011,,0,12,0.004
818,28.02.2011,,0,11,0.002
818,31.03.2011,,0,11,0.002
818,30.04.2011,,0,11,0.002
818,31.05.2011,,0,11,0.002
818,30.06.2011,,0,11,0.002
818,31.07.2011,,0,11,0.002
818,31.08.2011,,0,11,0.002
818,30.09.2011,,0,11,0.002
818,31.10.2011,,0,11,0.002
818,30.11.2011,,0,11,0.002
819,31.01.2010,31.05.2010,1,11,0.002
819,28.02.2010,31.05.2010,1,11,0.002
819,31.03.2010,31.05.2010,1,11,0.002
819,30.04.2010,31.05.2010,1,11,0.002
819,31.05.2010,31.05.2010,0,11,0.002
820,31.01.2010,,0,15,0.025
820,28.02.2010,,0,16,0.04
820,31.03.2010,,0,16,0.04
820,30.04.2010,,0,16,0.04
820,31.05.2010,,0,16,0.04
820,30.06.2010,,0,16,0.04
820,31.07.2010,,0,17,0.06
820,31.08.2010,,0,17,0.06
820,30.09.2010,,0,17,0.06
820,31.10.2010,,0,17,0.06
820,30.11.2010,,0,17,0.06
820,31.12.2010,,0,17,0.06
820,31.01.2011,,0,17,0.06
820,28.02.2011,,0,17,0.06
820,31.03.2011,,0,17,0.06
820,30.04.2011,,0,17,0.06
820,31.05.2011,,0,17,0.06
820,30.06.2011,,0,17,0.06
820,31.07.2011,,0,17,0.06
820,31.08.2011,,0,17,0.06
820,30.09.2011,,0,16,0.04
820,31.10.2011,,0,16,0.04
820,30.11.2011,,0,16,0.04
821,31.01.2010,,0,15,0.025
821,28.02.2010,,0,16,0.04
821,31.03.2010,,0,16,0.04
821,30.04.2010,,0,16,0.04
821,31.05.2010,,0,16,0.04
821,30.06.2010,,0,16,0.04
821,31.07.2010,,0,16,0.04
821,31.08.2010,,0,16,0.04
821,30.09.2010,,0,16,0.04
821,31.10.2010,,0,16,0.04
821,30.11.2010,,0,16,0.04
821,31.12.2010,,0,16,0.04
821,31.01.2011,,0,16,0.04
821,28.02.2011,,0,16,0.04
821,31.03.2011,,0,16,0.04
821,30.04.2011,,0,16,0.04
821,31.05.2011,,0,15,0.025
821,30.06.2011,,0,15,0.025
821,31.07.2011,,0,15,0.025
821,31.08.2011,,0,15,0.025
821,30.09.2011,,0,15,0.025
821,31.10.2011,,0,15,0.025
821,30.11.2011,,0,15,0.025
822,31.01.2010,,0,19,0.14
822,28.02.2010,,0,19,0.14
822,31.03.2010,,0,18,0.09
822,30.04.2010,,0,18,0.09
822,31.05.2010,,0,18,0.09
822,30.06.2010,,0,18,0.09
822,31.07.2010,,0,18,0.09
822,31.08.2010,,0,18,0.09
822,30.09.2010,,0,18,0.09
822,31.10.2010,,0,18,0.09
822,30.11.2010,,0,18,0.09
822,31.12.2010,,0,18,0.09
822,31.01.2011,,0,18,0.09
822,28.02.2011,,0,18,0.09
822,31.03.2011,,0,18,0.09
822,30.04.2011,,0,18,0.09
822,31.05.2011,,0,18,0.09
822,30.06.2011,,0,18,0.09
822,31.07.2011,,0,18,0.09
822,31.08.2011,,0,18,0.09
822,30.09.2011,,0,18,0.09
822,31.10.2011,,0,17,0.06
822,30.11.2011,,0,17,0.06
823,31.01.2010,,0,13,0.008
823,28.02.2010,,0,12,0.004
823,31.03.2010,,0,12,0.004
823,30.04.2010,,0,12,0.004
823,31.05.2010,,0,12,0.004
823,30.06.2010,,0,12,0.004
823,31.07.2010,,0,12,0.004
823,31.08.2010,,0,12,0.004
823,30.09.2010,,0,12,0.004
823,31.10.2010,,0,12,0.004
823,30.11.2010,,0,12,0.004
823,31.12.2010,,0,12,0.004
823,31.01.2011,,0,12,0.004
823,28.02.2011,,0,12,0.004
823,31.03.2011,,0,12,0.004
823,30.04.2011,,0,12,0.004
823,31.05.2011,,0,12,0.004
823,30.06.2011,,0,12,0.004
823,31.07.2011,,0,12,0.004
823,31.08.2011,,0,12,0.004
823,30.09.2011,,0,12,0.004
823,31.10.2011,,0,12,0.004
823,30.11.2011,,0,12,0.004
824,31.01.2010,,0,17,0.06
824,28.02.2010,,0,17,0.06
824,31.03.2010,,0,17,0.06
824,30.04.2010,,0,17,0.06
824,31.05.2010,,0,17,0.06
824,30.06.2010,,0,17,0.06
824,31.07.2010,,0,17,0.06
824,31.08.2010,,0,17,0.06
824,30.09.2010,,0,17,0.06
824,31.10.2010,,0,17,0.06
824,30.11.2010,,0,17,0.06
824,31.12.2010,,0,16,0.04
824,31.01.2011,,0,16,0.04
824,28.02.2011,,0,16,0.04
824,31.03.2011,,0,16,0.04
824,30.04.2011,,0,17,0.06
824,31.05.2011,,0,18,0.09
824,30.06.2011,,0,18,0.09
824,31.07.2011,,0,18,0.09
824,31.08.2011,,0,18,0.09
824,30.09.2011,,0,18,0.09
824,31.10.2011,,0,18,0.09
824,30.11.2011,,0,18,0.09
825,31.01.2010,,0,20,0.16
825,28.02.2010,,0,20,0.16
825,31.03.2010,,0,20,0.16
825,30.04.2010,,0,20,0.16
825,31.05.2010,,0,20,0.16
825,30.06.2010,,0,20,0.16
825,31.07.2010,,0,20,0.16
825,31.08.2010,,0,20,0.16
825,30.09.2010,,0,20,0.16
825,31.10.2010,,0,20,0.16
825,30.11.2010,,0,20,0.16
825,31.12.2010,,0,20,0.16
825,31.01.2011,,0,20,0.16
825,28.02.2011,,0,20,0.16
825,31.03.2011,,0,20,0.16
825,30.04.2011,,0,20,0.16
825,31.05.2011,,0,20,0.16
825,30.06.2011,,0,20,0.16
825,31.07.2011,,0,20,0.16
825,31.08.2011,,0,20,0.16
825,30.09.2011,,0,20,0.16
825,31.10.2011,,0,20,0.16
825,30.11.2011,,0,20,0.16
826,31.01.2010,,0,20,0.16
826,28.02.2010,,0,20,0.16
826,31.03.2010,,0,20,0.16
826,30.04.2010,,0,20,0.16
826,31.05.2010,,0,20,0.16
826,30.06.2010,,0,20,0.16
826,31.07.2010,,0,20,0.16
826,31.08.2010,,0,21,0.2
826,30.09.2010,,0,21,0.2
826,31.10.2010,,0,21,0.2
826,30.11.2010,,0,21,0.2
826,31.12.2010,,0,21,0.2
826,31.01.2011,,0,21,0.2
826,28.02.2011,,0,21,0.2
826,31.03.2011,,0,21,0.2
826,30.04.2011,,0,21,0.2
826,31.05.2011,,0,21,0.2
826,30.06.2011,,0,21,0.2
826,31.07.2011,,0,21,0.2
826,31.08.2011,,0,21,0.2
826,30.09.2011,,0,21,0.2
826,31.10.2011,,0,21,0.2
826,30.11.2011,,0,21,0.2
827,31.01.2010,,0,17,0.06
827,28.02.2010,,0,17,0.06
827,31.03.2010,31.03.2011,1,17,0.06
827,30.04.2010,31.03.2011,1,16,0.04
827,31.05.2010,31.03.2011,1,16,0.04
827,30.06.2010,31.03.2011,1,16,0.04
827,31.07.2010,31.03.2011,1,16,0.04
827,31.08.2010,31.03.2011,1,16,0.04
827,30.09.2010,31.03.2011,1,16,0.04
827,31.10.2010,31.03.2011,1,16,0.04
827,30.11.2010,31.03.2011,1,16,0.04
827,31.12.2010,31.03.2011,1,16,0.04
827,31.01.2011,31.03.2011,1,17,0.06
827,28.02.2011,31.03.2011,1,17,0.06
827,31.03.2011,31.03.2011,0,17,0.06
828,31.01.2010,31.01.2011,1,20,0.16
828,28.02.2010,31.01.2011,1,20,0.16
828,31.03.2010,31.01.2011,1,20,0.16
828,30.04.2010,31.01.2011,1,20,0.16
828,31.05.2010,31.01.2011,1,20,0.16
828,30.06.2010,31.01.2011,1,19,0.14
828,31.07.2010,31.01.2011,1,19,0.14
828,31.08.2010,31.01.2011,1,19,0.14
828,30.09.2010,31.01.2011,1,19,0.14
828,31.10.2010,31.01.2011,1,19,0.14
828,30.11.2010,31.01.2011,1,19,0.14
828,31.12.2010,31.01.2011,1,19,0.14
828,31.01.2011,31.01.2011,0,20,0.16
829,31.01.2010,31.01.2010,0,20,0.16
830,31.01.2010,,0,10,0.001
830,28.02.2010,,0,10,0.001
830,31.03.2010,,0,10,0.001
830,30.04.2010,,0,11,0.002
830,31.05.2010,,0,11,0.002
830,30.06.2010,,0,11,0.002
830,31.07.2010,,0,11,0.002
830,31.08.2010,,0,11,0.002
830,30.09.2010,,0,11,0.002
830,31.10.2010,,0,10,0.001
830,30.11.2010,,0,10,0.001
830,31.12.2010,,0,11,0.002
830,31.01.2011,,0,11,0.002
830,28.02.2011,,0,11,0.002
830,31.03.2011,,0,11,0.002
830,30.04.2011,,0,11,0.002
830,31.05.2011,,0,11,0.002
830,30.06.2011,,0,12,0.004
830,31.07.2011,,0,12,0.004
830,31.08.2011,,0,12,0.004
830,30.09.2011,,0,12,0.004
830,31.10.2011,,0,12,0.004
830,30.11.2011,,0,12,0.004
831,31.01.2010,,0,20,0.16
831,28.02.2010,,0,21,0.2
